# weight (12, 4, 4, 4, 4) delta 7: EXACT integer HWV vanishing on the pad side (19834 terms; rational reconstruction from primes 2147483647,2147483629; verified E_i,i+1 . v = 0 over Z for every i, and exact zeros at truepad/l.cubic points)
[[0, 0, 0, 0, 4], [0, 0, 0, 4, 0], [0, 0, 4, 0, 0], [0, 4, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 41472
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 0, 3, 0], [0, 3, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 0, 3, 0], [1, 2, 1, 0, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 0, 3, 0], [1, 3, 0, 0, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 0, 3, 0], [2, 1, 1, 0, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 1, 2, 0], [0, 3, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 1, 2, 0], [1, 2, 0, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 1, 2, 0], [1, 3, 0, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 1, 1, 2, 0], [2, 1, 0, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 0, 2, 0], [0, 2, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 0, 2, 0], [1, 1, 1, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 0, 2, 0], [1, 2, 0, 1, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 0, 2, 0], [1, 2, 1, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 0, 2, 0], [2, 0, 1, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 0, 2, 0], [2, 1, 0, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 1, 1, 0], [1, 1, 0, 2, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 1, 1, 0], [1, 2, 0, 1, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 1, 1, 0], [2, 0, 0, 2, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 2, 1, 1, 0], [2, 1, 0, 1, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 0, 1, 0], [1, 0, 1, 2, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 0, 1, 0], [1, 1, 0, 2, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 0, 1, 0], [1, 1, 1, 1, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 0, 1, 0], [2, 0, 0, 2, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 0, 1, 0], [2, 0, 1, 1, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 1, 0, 0], [1, 0, 0, 3, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 1, 0, 0], [1, 1, 0, 2, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 3, 1, 0, 0], [2, 0, 0, 2, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 4, 0, 0, 0], [1, 0, 0, 3, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 4, 0, 0, 0], [1, 0, 1, 2, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [0, 4, 0, 0, 0], [2, 0, 0, 2, 0], [2, 0, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 0, 0, 3, 0], [1, 2, 1, 0, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 0, 0, 3, 0], [1, 3, 0, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 0, 1, 2, 0], [1, 2, 0, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 0, 1, 2, 0], [1, 3, 0, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 1, 0, 2, 0], [1, 1, 1, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 1, 0, 2, 0], [1, 2, 0, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 1, 0, 2, 0], [1, 2, 1, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 1, 0, 2, 0], [1, 3, 0, 0, 0], [2, 0, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 1, 1, 1, 0], [1, 2, 0, 1, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 1, 1, 1, 0], [1, 3, 0, 0, 0], [2, 0, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 2, 0, 1, 0], [1, 2, 0, 1, 0], [2, 0, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 0, 3, 1, 0], [1, 2, 0, 1, 0], [1, 2, 1, 0, 0], [2, 0, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 1, 0, 3, 0], [0, 3, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -10368
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 1, 0, 3, 0], [1, 2, 0, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 1, 0, 3, 0], [1, 3, 0, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 1, 0, 3, 0], [2, 1, 0, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 2, 0, 2, 0], [0, 2, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 3456
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 2, 0, 2, 0], [1, 1, 0, 2, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 2, 0, 2, 0], [1, 2, 0, 1, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 2, 0, 2, 0], [2, 0, 0, 2, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 1152
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 2, 0, 2, 0], [2, 1, 0, 1, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 576
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 3, 0, 1, 0], [1, 0, 0, 3, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 3, 0, 1, 0], [1, 1, 0, 2, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 3, 0, 1, 0], [2, 0, 0, 2, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 4, 0, 0, 0], [1, 0, 0, 3, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -10368
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [0, 4, 0, 0, 0], [2, 0, 0, 2, 0], [2, 0, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 3456
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [1, 0, 0, 3, 0], [1, 2, 0, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [1, 0, 0, 3, 0], [1, 3, 0, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [1, 1, 0, 2, 0], [1, 1, 0, 2, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 576
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [1, 1, 0, 2, 0], [1, 2, 0, 1, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [1, 1, 0, 2, 0], [1, 3, 0, 0, 0], [2, 0, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 0, 4, 0, 0], [1, 2, 0, 1, 0], [1, 2, 0, 1, 0], [2, 0, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 576
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 2, 1, 0], [0, 2, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 2, 1, 0], [1, 1, 2, 0, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 2, 1, 0], [1, 2, 1, 0, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 2, 1, 0], [2, 0, 2, 0, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 2, 1, 0], [2, 1, 1, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 3, 0, 0], [0, 2, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 3, 0, 0], [1, 1, 1, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 3, 0, 0], [1, 2, 0, 1, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 3, 0, 0], [1, 2, 1, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 3, 0, 0], [2, 0, 1, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 1, 3, 0, 0], [2, 1, 0, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 1, 1, 0], [1, 0, 3, 0, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 1, 1, 0], [1, 1, 2, 0, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 1, 1, 0], [2, 0, 2, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 2, 0, 0], [1, 0, 2, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 2, 0, 0], [1, 1, 1, 1, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 2, 0, 0], [1, 1, 2, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 2, 0, 0], [2, 0, 1, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 2, 2, 0, 0], [2, 0, 2, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 3, 0, 1, 0], [1, 0, 3, 0, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 2592
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 3, 0, 1, 0], [2, 0, 2, 0, 0], [2, 0, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -864
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 3, 1, 0, 0], [1, 0, 2, 1, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 3, 1, 0, 0], [1, 0, 3, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [0, 3, 1, 0, 0], [2, 0, 1, 1, 0], [2, 0, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 2, 1, 0], [1, 1, 2, 0, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 2, 1, 0], [1, 2, 1, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 2, 1, 0], [1, 3, 0, 0, 0], [2, 0, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 3, 0, 0], [1, 1, 1, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 3, 0, 0], [1, 2, 0, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 3, 0, 0], [1, 2, 1, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 0, 3, 0, 0], [1, 3, 0, 0, 0], [2, 0, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -648
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 1, 1, 1, 0], [1, 1, 2, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 1, 1, 1, 0], [1, 2, 1, 0, 0], [2, 0, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 1, 2, 0, 0], [1, 1, 2, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 1, 2, 0, 0], [1, 2, 0, 1, 0], [2, 0, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 0, 3, 0], [1, 1, 2, 0, 0], [1, 2, 1, 0, 0], [2, 0, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 1, 2, 0], [0, 2, 2, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 576
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 1, 2, 0], [1, 1, 2, 0, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 1, 2, 0], [1, 2, 1, 0, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 1, 2, 0], [2, 0, 2, 0, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 96
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 1, 2, 0], [2, 1, 1, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 48
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 2, 1, 0], [0, 2, 1, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 2, 1, 0], [1, 1, 1, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 2, 1, 0], [1, 2, 0, 1, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 2, 1, 0], [1, 2, 1, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 2, 1, 0], [2, 0, 1, 1, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -48
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 2, 1, 0], [2, 1, 0, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -48
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 3, 0, 0], [0, 2, 0, 2, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -1728
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 3, 0, 0], [1, 1, 0, 2, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 3, 0, 0], [1, 2, 0, 1, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 3, 0, 0], [2, 0, 0, 2, 0], [2, 2, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 1, 3, 0, 0], [2, 1, 0, 1, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -144
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 0, 2, 0], [1, 0, 3, 0, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 0, 2, 0], [1, 1, 2, 0, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 432
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 0, 2, 0], [2, 0, 2, 0, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 1, 1, 0], [1, 0, 2, 1, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 1, 1, 0], [1, 1, 1, 1, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 1, 1, 0], [1, 1, 2, 0, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 72
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 1, 1, 0], [2, 0, 1, 1, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -48
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 1, 1, 0], [2, 0, 2, 0, 0], [2, 1, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -48
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 2, 0, 0], [1, 0, 1, 2, 0], [3, 1, 0, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 2, 0, 0], [1, 1, 0, 2, 0], [3, 0, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 2, 0, 0], [1, 1, 1, 1, 0], [3, 0, 0, 1, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] -288
[[0, 0, 0, 0, 4], [0, 1, 1, 2, 0], [0, 2, 2, 0, 0], [2, 0, 0, 2, 0], [2, 1, 1, 0, 0], [4, 0, 0, 0, 0], [4, 0, 0, 0, 0]] 192
